"","date","6290","6300","6301","27930","6318","6324","6329","6337","6354","6357","6355","6370","6373","27742","6383","6384","6409","6413","6414","6426","6427","6428","6430","6435","6447","6456","6478","6927","6489","6493","6495","6497","6501","6503","6511","6513","6516","6297","6367","6388","6443","6486"
"17654",1982-07-21,NA,24.8,NA,NA,2,16.6,13.6,19,14,6.6,NA,7,13.6,NA,35.1,24.8,9.1,5.2,15.8,NA,25.2,18.2,NA,9.2,5.8,9.6,NA,NA,NA,18.4,8,16.1,NA,9.4,NA,NA,14.6,0,10.3,4,3,4.8
"17655",1982-07-22,NA,5.2,NA,NA,0.3,4,5,0,2.9,5,NA,0.4,1,NA,8.8,4.6,7.4,5,4.6,NA,1.4,7.8,NA,9.9,0,8.4,NA,NA,NA,0.4,3.2,3.6,NA,12.4,NA,NA,0,14.2,9.4,2,0,3
"17656",1982-07-23,NA,0,NA,NA,0,0,1.8,0,0,0.8,NA,0.2,0,NA,0,0,0,0,0,NA,0,0.4,NA,0,0,1.4,NA,NA,NA,0.8,0.2,0,NA,0,NA,NA,0.8,2.4,1.2,0,0,0.4
"17657",1982-07-24,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17658",1982-07-25,NA,0,NA,NA,0,0,0,0,0,0.4,NA,0,0,NA,0,0,0,0,2.2,NA,0,0,NA,0,1.8,0,NA,NA,NA,0,0.2,0,NA,0,NA,NA,0,0,1.9,0,0,0
"17659",1982-07-26,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0.2,0,NA,0,0,NA,0,2.6,0,NA,NA,NA,0,0.2,2,NA,0,NA,NA,0,0,0,0,0,0
"17660",1982-07-27,NA,0,NA,NA,0,0,0,0,0,0,NA,0.2,0,NA,0,0,0,0,4,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17661",1982-07-28,NA,47.5,NA,NA,42,50,21,13.2,12.2,57.4,NA,39.1,44.4,NA,40,34.8,37.6,47.3,35,NA,42.4,42,NA,44.8,32,38.2,NA,NA,NA,36,41.4,25.6,NA,52.4,NA,NA,25.2,9.6,9.2,4,17,0
"17662",1982-07-29,NA,0,NA,NA,0.4,0,8.2,3.5,17.2,0,NA,0.7,0,NA,0,1.4,1,0,0,NA,0,1.6,NA,0.4,0.2,1,NA,NA,NA,0,2.2,0.6,NA,0.3,NA,NA,5.6,10.6,16,25,14,27.8
"17663",1982-07-30,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17664",1982-07-31,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0.4,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0.3,0,0,NA,0,NA,NA,1.2,0,0,0,0,0
"17665",1982-08-01,NA,0,NA,NA,0.2,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17666",1982-08-02,NA,1,NA,NA,0,1.6,2.2,0.8,0.2,10,NA,1,0,NA,0.2,0,2.6,10,0,NA,3.8,1.4,NA,0.8,0,0,NA,NA,NA,0,0.8,0.8,NA,2,NA,NA,0,0,0,0,2,0
"17667",1982-08-03,NA,0,NA,NA,0,0,7.4,6,1.6,12.2,NA,0,1.2,NA,0,0,9.6,9,0,NA,0.8,0,NA,8.2,0,10.8,NA,NA,NA,0,9.2,1.5,NA,17.8,NA,NA,0.6,0,1.5,13,5,4.6
"17668",1982-08-04,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0.2,0,0,0,1,NA,0,0,NA,0,0,0.2,NA,NA,NA,0,0.2,0,NA,0,NA,NA,0,1,0,0,0,0
"17669",1982-08-05,NA,2,NA,NA,0,5.2,16.4,8,4.6,1.4,NA,2.8,1.2,NA,0.2,1.4,1.6,4.2,6.8,NA,7.8,3.2,NA,2.4,11.6,1.2,NA,NA,NA,0,3,5,NA,2,NA,NA,0,7.8,3.4,4,3,3.8
"17670",1982-08-06,NA,1.8,NA,NA,0.7,0.6,0,0,1.5,0,NA,0.5,0,NA,0,3.4,0,0,0,NA,1.2,0,NA,0.5,0,1.6,NA,NA,NA,0,0,1.3,NA,0.3,NA,NA,1.4,0,1.2,0,0,0
"17671",1982-08-07,NA,0,NA,NA,0,0,0,0,0,0,NA,0.2,0,NA,0,0,0,0,0,NA,0,0,NA,0,1.8,0,NA,NA,NA,0,0.4,1,NA,0,NA,NA,0,0,0,0,0,1.4
"17672",1982-08-08,NA,1.2,NA,NA,10.9,0,0,0,0,0,NA,0,0,NA,1,1,0,0,0.2,NA,0,2.2,NA,0.4,0,0,NA,NA,NA,0.7,0.8,0,NA,0,NA,NA,2.8,0,0,0,0,0
"17673",1982-08-09,NA,17.6,NA,NA,48,10.4,0,2,5.2,38.1,NA,11.8,63,NA,43.1,42.6,5.8,25,7.4,NA,10.4,10.6,NA,21.3,4.6,37.4,NA,NA,NA,52,18.4,7.2,NA,24.8,NA,NA,24.6,0,1.2,0,12,0
"17674",1982-08-10,NA,13.4,NA,NA,1,22.6,29.4,22,10.6,4,NA,11.4,2.4,NA,3.6,9.2,28.8,9.2,8.6,NA,18.2,19.8,NA,39.2,11.6,22.4,NA,NA,NA,0.8,17.4,7.6,NA,15,NA,NA,27.6,22,19.3,14,7,12.8
"17675",1982-08-11,NA,0,NA,NA,2,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,1,0,0,NA,0,NA,NA,0,0,0,2,0,0.2
"17676",1982-08-12,NA,5,NA,NA,12,8.6,19,9,5,33,NA,5,8.4,NA,14,16.6,24.2,7.1,3,NA,8,4,NA,21.6,3.6,19.4,NA,NA,NA,7,21,7.4,NA,23.6,NA,NA,5.8,4,1.3,3,3,0
"17677",1982-08-13,NA,2.5,NA,NA,0.6,1.2,28.8,28,7,2.4,NA,6.2,0,NA,4,2,9.6,6.3,3.8,NA,2.8,2.4,NA,21.5,10,12.8,NA,NA,NA,2,5,2.2,NA,7.4,NA,NA,5.2,45.4,42.2,18,48,18.6
"17678",1982-08-14,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,1,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0.4,0,NA,0.2,NA,NA,0,0,0,5,0,2.6
"17679",1982-08-15,NA,0,NA,NA,0.4,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,3.6,0
"17680",1982-08-16,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17681",1982-08-17,NA,1.4,NA,NA,0,0,0,0.8,0,0.8,NA,0,8.6,NA,4.8,0.7,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,1.7,0,0,NA,0,NA,NA,1.2,0,0,0,0,0
"17682",1982-08-18,NA,0,NA,NA,3.5,0,22,4.6,0,13.8,NA,0,0,NA,1.8,6.2,5.8,0,0,NA,0,0,NA,1,0,4,NA,NA,NA,0,3.4,0,NA,9.6,NA,NA,1.2,0,0,19,0,2.2
"17683",1982-08-19,NA,0,NA,NA,0.2,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0.8,0,NA,0,NA,NA,0,0,0,0,0,0.4
"17684",1982-08-20,NA,0,NA,NA,6.1,0,0,0,0,0,NA,0,0,NA,0.8,1,0.6,0,4.8,NA,0,0,NA,0,0,0,NA,NA,NA,0,0.4,0,NA,0,NA,NA,1,0,0,0,0,0
"17685",1982-08-21,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17686",1982-08-22,NA,0,NA,NA,0.3,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17687",1982-08-23,NA,0,NA,NA,0.6,0,0,0,0,0,NA,0,3.5,NA,0,0,0,0,1.2,NA,0.4,0.2,NA,0,0,0,NA,NA,NA,4.4,0,0.4,NA,0,NA,NA,0,0,0,0,0,0
"17688",1982-08-24,NA,20.6,NA,NA,1,11.2,12.8,16.3,10.2,1.4,NA,3.6,12.8,NA,1,1,5.8,8.6,7,NA,14.6,33.2,NA,4,4.2,2.2,NA,NA,NA,5.2,11.2,5.2,NA,1.6,NA,NA,8,18.8,16.2,18,7,13.8
"17689",1982-08-25,NA,2.6,NA,NA,2.5,4.8,11.6,22,1.9,12.2,NA,0.9,3.2,NA,2.6,3.8,8,3.3,4.4,NA,1.8,2.6,NA,4.4,3.6,5.2,NA,NA,NA,2.8,6.6,1,NA,11,NA,NA,4,11.4,13.2,17,9.2,1.4
"17690",1982-08-26,NA,0,NA,NA,0,0,0,1.8,2.8,0,NA,0,0,NA,0.4,0,4,1.1,2.2,NA,1.6,1.6,NA,0,8.4,0.3,NA,NA,NA,0,1,4.2,NA,0.4,NA,NA,0.6,1.6,5.1,4,2,11.4
"17691",1982-08-27,NA,0,NA,NA,0,1.6,0,0,0,0,NA,5.1,0,NA,0,0,0,0.3,1.5,NA,0.6,0.2,NA,0,2.4,0,NA,NA,NA,0,0.4,0,NA,0,NA,NA,0,0,0,0,0,0
"17692",1982-08-28,NA,0,NA,NA,0,0,0,0,0.5,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0.5,NA,0,NA,NA,0,0,0,0,0,0
"17693",1982-08-29,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17694",1982-08-30,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0.6,NA,0.4,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17695",1982-08-31,NA,0,NA,NA,0,0,0,0,0.4,0,NA,0,0,NA,0,0,0,0,1.3,NA,0.4,0.2,NA,0,0,0,NA,NA,NA,0,0,0.8,NA,0,NA,NA,0,3.2,1.1,4,2,1.4
"17696",1982-09-01,NA,4.2,NA,NA,6,8,0,0,2,2.4,NA,3,5,NA,2.8,3.6,2.8,6.4,3.6,NA,7.4,4,NA,5,2.6,3.4,NA,NA,NA,6.8,1.8,5.8,NA,1.2,NA,NA,5.8,0,0,0,0,0
"17697",1982-09-02,NA,22.4,NA,NA,26.7,10,12.8,21.2,11.4,35.2,NA,13.8,39.4,NA,36.6,20.3,22.2,15.5,28.2,NA,14.4,33.6,NA,37.6,18,44.4,NA,NA,NA,28.2,15.8,13.6,NA,25.6,NA,NA,15.6,31.6,26,30,24,16.4
"17698",1982-09-03,NA,4.2,NA,NA,11.3,3,39.6,26.2,5.6,38.8,NA,6.9,0,NA,14.6,36.8,38.4,27,3.2,NA,0.4,2.2,NA,11.6,2.4,43.4,NA,NA,NA,0,36.6,2.4,NA,44.4,NA,NA,8.3,33,20.2,20,25,12.4
"17699",1982-09-04,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1.8,NA,2,0,0,0,0,NA,0,0,NA,0,0,0.8,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,1.6
"17700",1982-09-05,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17701",1982-09-06,NA,0,NA,NA,0.2,0,0,0,0,0,NA,0.3,0,NA,0,0,0,0,1.2,NA,0.6,0.2,NA,0,0,0.3,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17702",1982-09-07,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0.4,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17703",1982-09-08,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17704",1982-09-09,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0.2,NA,NA,0,0,0,0,0,0
"17705",1982-09-10,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0.4
"17706",1982-09-11,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17707",1982-09-12,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17708",1982-09-13,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0.3,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17709",1982-09-14,NA,0,NA,NA,0.6,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17710",1982-09-15,NA,0,NA,NA,0.4,0,0,0,0,0.3,NA,0.6,0,NA,0,1.5,0,0,1.2,NA,0,0,NA,1,0.2,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17711",1982-09-16,NA,0,NA,NA,0.6,0,8,10.2,0,5.2,NA,1.4,0,NA,0.6,1.2,3.8,2.4,1,NA,0,0,NA,2.6,0.2,0,NA,NA,NA,0,2.6,0.8,NA,6.5,NA,NA,0,4.8,21.2,6.6,0,10
"17712",1982-09-17,NA,0,NA,NA,0,0,0,6.5,0,0,NA,0,0,NA,0,0,0.2,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,1,0,NA,0,NA,NA,0,2,0,4,0,0.8
"17713",1982-09-18,NA,0,NA,NA,0,0,0,0,0,0.4,NA,0,0,NA,0,0,0.6,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0.8,0,NA,0.4,NA,NA,0,0.8,0,0,0,3.6
"17714",1982-09-19,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17715",1982-09-20,NA,27.7,NA,NA,7.4,35.6,19,13.2,8.2,13.4,NA,15,10.4,NA,13.6,9.4,15.8,18,9.4,NA,28,17.8,NA,15,12.8,13.8,NA,NA,NA,8.8,17,24.8,NA,12.5,NA,NA,3.6,14.8,6.2,10,7,0
"17716",1982-09-21,NA,2,NA,NA,1.8,4.2,2.2,3.8,21.2,1.4,NA,2.4,3.2,NA,1.2,1.6,2,2.2,2,NA,2,0.2,NA,2.4,2,1.6,NA,NA,NA,3.4,2.6,2.2,NA,1.2,NA,NA,6.4,10.6,17.3,11,17,29
"17717",1982-09-22,NA,22.8,NA,NA,16.2,26.2,28,30.8,21.4,27.2,NA,24,15.2,NA,16,36.6,24.2,23,28.4,NA,23.6,26.6,NA,26.9,22.6,21.8,NA,NA,NA,14.6,18,20.8,NA,25.5,NA,NA,20.4,18,24.8,16.5,14,16.2
"17718",1982-09-23,NA,0,NA,NA,7.4,6.4,0,7.2,4,2.2,NA,5.6,4.6,NA,2.3,5.6,3.6,3.3,3.2,NA,8,4,NA,0.6,4.6,4,NA,NA,NA,3,2.8,2.1,NA,3.2,NA,NA,1.8,6.4,3.8,6.5,0,4.2
"17719",1982-09-24,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,1,0,NA,0,NA,NA,0,0,0,0,0,0
"17720",1982-09-25,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17721",1982-09-26,NA,0,NA,NA,0,0,0,0,0,0.2,NA,0,0,NA,0.8,0.4,0,0,0,NA,0,0,NA,3,0,8,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17722",1982-09-27,NA,2,NA,NA,0.6,6.6,2.2,1.8,6,8.2,NA,2.4,30.6,NA,1.6,3.4,3.6,3.6,2.8,NA,4,7,NA,4.8,2,0,NA,NA,NA,2.2,0.8,3.3,NA,6.1,NA,NA,3.4,2.8,3.3,3,0,0.4
"17723",1982-09-28,NA,0,NA,NA,0,1.2,0,0,0.2,0.4,NA,1.2,0,NA,0,0,1,1,0,NA,0.4,0.4,NA,1.3,0,0,NA,NA,NA,0,0.4,0.4,NA,0.2,NA,NA,0.8,0.6,0,0,0,0.2
"17724",1982-09-29,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17725",1982-09-30,NA,0,NA,NA,0.4,0,0,0,0,0,NA,0,0,NA,0.8,1,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17726",1982-10-01,NA,6.6,NA,NA,9.4,5.4,3,0,6,2.2,NA,13.3,9.2,NA,5.2,5,2,3.2,27.8,NA,5.8,9.2,NA,2.2,16.2,2.6,NA,NA,NA,12.4,1.6,5,NA,2.2,NA,NA,12.6,7.4,6.1,4,12,0
"17727",1982-10-02,NA,0,NA,NA,0.2,0,7.8,0,0.2,2.6,NA,8.5,0,NA,0,0,3,3.3,5,NA,0,4.2,NA,0.7,0.2,0.8,NA,NA,NA,0,3.6,1,NA,0,NA,NA,0,4.6,12.6,12.6,0,19
"17728",1982-10-03,NA,0,NA,NA,0.4,0,0,6.4,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,6,0.2
"17729",1982-10-04,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17730",1982-10-05,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0.4,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17731",1982-10-06,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1.2,0,0,0
"17732",1982-10-07,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,1,1,0,0,0,NA,1,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,2.2
"17733",1982-10-08,NA,6.2,NA,NA,16.1,6.2,0,0,5.6,3.6,NA,0,6.6,NA,7.8,11.8,0.6,4.2,0,NA,4.2,1,NA,3.6,0,3.2,NA,NA,NA,9,0,2.8,NA,4.2,NA,NA,7.8,0,0,1.6,0,0
"17734",1982-10-09,NA,0,NA,NA,6.1,0,3,0,0,0,NA,0.8,1.8,NA,0.8,1,0.4,0,1.2,NA,0,0.2,NA,0,0.8,2,NA,NA,NA,6.6,1.2,0,NA,0,NA,NA,10.6,0,0,1,0,0
"17735",1982-10-10,NA,0,NA,NA,0,0,0,0,0,0,NA,0.6,0,NA,0.6,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,2,0.2
"17736",1982-10-11,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17737",1982-10-12,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17738",1982-10-13,NA,1,NA,NA,0,0,0,0,0,0.6,NA,0,1.8,NA,0.5,0,0,0,0,NA,1.4,0,NA,0,0,0,NA,NA,NA,1.6,0,0.8,NA,0,NA,NA,0,0,0,0,0,0
"17739",1982-10-14,NA,15.4,NA,NA,13.8,22.4,17.6,27,23.3,27.4,NA,11.7,10.8,NA,17,26.2,17,17.6,17.5,NA,19.4,25.2,NA,20,16.8,20,NA,NA,NA,14.2,12.8,19.2,NA,23,NA,NA,15.4,23,18.1,15,3,16.2
"17740",1982-10-15,NA,0,NA,NA,0,2.4,0,0,0.9,0,NA,0.6,0,NA,0,0.3,1,1.2,0.3,NA,0.6,0.4,NA,0,0.2,0.2,NA,NA,NA,0,5.6,0.6,NA,0,NA,NA,0,1.8,0,1,16,11.4
"17741",1982-10-16,NA,0,NA,NA,3.4,0,2.8,0,0,3.2,NA,0.9,0,NA,1.4,1,4,0,2.4,NA,0,4.6,NA,1.8,0.6,0,NA,NA,NA,2,3,1.2,NA,3.6,NA,NA,2.4,2.4,10.3,11.2,14.1,15.2
"17742",1982-10-17,NA,0,NA,NA,0.9,0,0,11.8,0,0.4,NA,0,0,NA,0,0,0,0,0,NA,0.7,0,NA,0,0,0,NA,NA,NA,0.4,0,0,NA,0,NA,NA,0.8,5.4,0,0,1,2.8
"17743",1982-10-18,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,1.2,7.8,0,1.4,0
"17744",1982-10-19,NA,0,NA,NA,0,0,0,0,0,0.2,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,4.2,0,0,0
"17745",1982-10-20,NA,0,NA,NA,0,0,0,0,0,0.4,NA,0,0,NA,0,0.4,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0.4,0,NA,0,NA,NA,0,0,0,3,0,0
"17746",1982-10-21,NA,3,NA,NA,0,0,0,0,0,0.4,NA,1.8,0,NA,0,0,0,0,0,NA,0.4,1,NA,0.6,0.2,0.2,NA,NA,NA,0,0.2,0.8,NA,0.6,NA,NA,0,0.2,0,1,0,0
"17747",1982-10-22,NA,0,NA,NA,0,0,0,0,0.2,1.2,NA,3.4,0,NA,0,0,0,1,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0.4,NA,1,NA,NA,0,0,0,0,3.7,0
"17748",1982-10-23,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0.3,0,0,NA,0,NA,NA,0,1,6.2,0,0,0
"17749",1982-10-24,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0.8,3,0,0,0
"17750",1982-10-25,NA,0,NA,NA,1.2,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17751",1982-10-26,NA,0,NA,NA,0.3,0,0,0,0,0,NA,0,0,NA,0.4,0.4,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17752",1982-10-27,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17753",1982-10-28,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0.4,0,NA,0,NA,NA,0,0,0,0,0,0
"17754",1982-10-29,NA,0,NA,NA,0.4,0,0,0,0,0,NA,0.8,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17755",1982-10-30,NA,0,NA,NA,0,0,6.2,0,0,0,NA,0.6,0,NA,0,0.4,0,0,0,NA,0,0.6,NA,0,2,0,NA,NA,NA,0,0.6,0,NA,0,NA,NA,0,2.8,2.1,0,2.1,0.6
"17756",1982-10-31,NA,1,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17757",1983-05-01,NA,6.6,NA,NA,0.2,3.4,0,0,0.6,4.2,NA,0,11,NA,2.2,1,2,2.3,6,NA,2.6,0.6,NA,2.8,0.8,3,NA,NA,NA,0,0,0.6,NA,4,NA,NA,0,0,2.1,1,0,0
"17758",1983-05-02,NA,27.4,NA,NA,15,38,13,15,16.6,22,NA,19.7,20,NA,26.8,7.1,20.4,9.2,23,NA,31.8,38.8,NA,10.8,15.4,13.4,NA,NA,NA,16.2,24,26.6,NA,19.5,NA,NA,9.4,7.6,5.5,9,6.6,8.4
"17759",1983-05-03,NA,1,NA,NA,1.8,1.2,14,8.6,15.8,1.4,NA,2.9,2.4,NA,1.6,2.5,0.6,1.3,2.6,NA,1.8,8.6,NA,4.6,3,2.2,NA,NA,NA,2.8,17.8,2.6,NA,2.1,NA,NA,10,9.2,3.1,10,5,10
"17760",1983-05-04,NA,12.1,NA,NA,2.4,5.4,0,1.4,2.6,0.6,NA,2,12.8,NA,2.8,1.6,0,0,11.1,NA,7,3.4,NA,0.3,0.4,0,NA,NA,NA,4,0,3.4,NA,0,NA,NA,4.4,0,0,3,0,0
"17761",1983-05-05,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,1,0,0
"17762",1983-05-06,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,1,0,0.2
"17763",1983-05-07,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17764",1983-05-08,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0.2,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17765",1983-05-09,NA,6.4,NA,NA,5.2,0,16.4,0,0,13,NA,5.6,18.4,NA,2.6,4.8,10,4,3.4,NA,1,6,NA,6.5,1.4,5,NA,NA,NA,11,8,0,NA,11.2,NA,NA,5.4,0,0,0,0,0
